id,Region,Year,male_participants,female_participants,total_participants,male_gold_medals,male_silver_medals,male_bronze_medals,female_gold_medals,female_silver_medals,female_bronze_medals,male_total_medals,female_total_medals,total_medals
2004_BRA,BRA,2004,124,119,243,18,0,3,0,19,0,21,19,40
2008_BRA,BRA,2008,139,129,268,1,16,26,13,18,4,43,35,78
2012_BRA,BRA,2012,131,117,248,1,34,6,13,0,5,41,18,59
2016_BRA,BRA,2016,255,207,462,33,4,4,3,2,2,41,7,48
1984_BRN,BRN,1984,10,0,10,0,0,0,0,0,0,0,0,0
1988_BRN,BRN,1988,7,0,7,0,0,0,0,0,0,0,0,0
1992_BRN,BRN,1992,10,0,10,0,0,0,0,0,0,0,0,0
1996_BRN,BRN,1996,5,0,5,0,0,0,0,0,0,0,0,0
2000_BRN,BRN,2000,2,2,4,0,0,0,0,0,0,0,0,0
2004_BRN,BRN,2004,7,3,10,0,0,0,0,0,0,0,0,0
2008_BRN,BRN,2008,11,3,14,0,0,0,0,0,0,0,0,0
2012_BRN,BRN,2012,4,8,12,0,0,0,0,0,1,0,1,1
2016_BRN,BRN,2016,20,13,33,0,0,0,1,1,0,0,2,2
1996_BRU,BRU,1996,1,0,1,0,0,0,0,0,0,0,0,0
2000_BRU,BRU,2000,2,0,2,0,0,0,0,0,0,0,0,0
2004_BRU,BRU,2004,1,0,1,0,0,0,0,0,0,0,0,0
2012_BRU,BRU,2012,2,1,3,0,0,0,0,0,0,0,0,0
2016_BRU,BRU,2016,2,1,3,0,0,0,0,0,0,0,0,0
1924_BUL,BUL,1924,24,0,24,0,0,0,0,0,0,0,0,0
1928_BUL,BUL,1928,5,0,5,0,0,0,0,0,0,0,0,0
1932_BUL,BUL,1932,2,0,2,0,0,0,0,0,0,0,0,0
1936_BUL,BUL,1936,33,0,33,0,0,0,0,0,0,0,0,0
1948_BUL,BUL,1948,4,0,4,0,0,0,0,0,0,0,0,0
1952_BUL,BUL,1952,64,9,73,0,0,1,0,0,0,1,0,1
1956_BUL,BUL,1956,50,4,54,1,3,14,0,0,0,18,0,18
1960_BUL,BUL,1960,93,12,105,1,3,3,0,0,0,7,0,7
1964_BUL,BUL,1964,59,11,70,3,5,2,0,0,0,10,0,10
1968_BUL,BUL,1968,104,14,118,2,21,3,0,0,0,26,0,26
1972_BUL,BUL,1972,110,24,134,6,8,4,0,2,2,18,4,22
1976_BUL,BUL,1976,134,53,187,3,6,5,5,7,13,14,25,39
1980_BUL,BUL,1980,191,88,279,8,25,22,0,19,17,55,36,91
1984_BUL,BUL,1984,15,1,16,0,0,0,0,0,0,0,0,0
1988_BUL,BUL,1988,129,70,199,7,6,6,3,8,11,19,22,41
1992_BUL,BUL,1992,109,59,168,1,4,5,0,3,2,10,5,15
1996_BUL,BUL,1996,74,36,110,2,5,5,1,7,1,12,9,21
2000_BUL,BUL,2000,52,39,91,3,3,0,2,1,0,6,3,9
2004_BUL,BUL,2004,49,46,95,1,1,6,1,0,8,8,9,17
2008_BUL,BUL,2008,43,27,70,0,0,3,1,1,0,3,2,5
2012_BUL,BUL,2012,37,26,63,0,0,1,0,1,0,1,1,2
2016_BUL,BUL,2016,29,22,51,0,0,0,0,1,6,0,7,7
1972_BUR,BUR,1972,1,0,1,0,0,0,0,0,0,0,0,0
1988_BUR,BUR,1988,5,1,6,0,0,0,0,0,0,0,0,0
1992_BUR,BUR,1992,4,0,4,0,0,0,0,0,0,0,0,0
1996_BUR,BUR,1996,3,2,5,0,0,0,0,0,0,0,0,0
2000_BUR,BUR,2000,3,1,4,0,0,0,0,0,0,0,0,0
2004_BUR,BUR,2004,3,2,5,0,0,0,0,0,0,0,0,0
2008_BUR,BUR,2008,3,3,6,0,0,0,0,0,0,0,0,0
2012_BUR,BUR,2012,2,3,5,0,0,0,0,0,0,0,0,0
2016_BUR,BUR,2016,3,2,5,0,0,0,0,0,0,0,0,0
1968_CAF,CAF,1968,1,0,1,0,0,0,0,0,0,0,0,0
1984_CAF,CAF,1984,3,0,3,0,0,0,0,0,0,0,0,0
1988_CAF,CAF,1988,15,0,15,0,0,0,0,0,0,0,0,0
1992_CAF,CAF,1992,13,2,15,0,0,0,0,0,0,0,0,0
1996_CAF,CAF,1996,3,2,5,0,0,0,0,0,0,0,0,0
2000_CAF,CAF,2000,1,2,3,0,0,0,0,0,0,0,0,0
2004_CAF,CAF,2004,2,2,4,0,0,0,0,0,0,0,0,0
2008_CAF,CAF,2008,2,1,3,0,0,0,0,0,0,0,0,0
2012_CAF,CAF,2012,3,3,6,0,0,0,0,0,0,0,0,0
2016_CAF,CAF,2016,3,3,6,0,0,0,0,0,0,0,0,0
1956_CAM,CAM,1956,2,0,2,0,0,0,0,0,0,0,0,0
1964_CAM,CAM,1964,13,0,13,0,0,0,0,0,0,0,0,0
1972_CAM,CAM,1972,8,1,9,0,0,0,0,0,0,0,0,0
1996_CAM,CAM,1996,3,2,5,0,0,0,0,0,0,0,0,0
2000_CAM,CAM,2000,2,2,4,0,0,0,0,0,0,0,0,0
2004_CAM,CAM,2004,2,2,4,0,0,0,0,0,0,0,0,0
2008_CAM,CAM,2008,2,2,4,0,0,0,0,0,0,0,0,0
2012_CAM,CAM,2012,3,3,6,0,0,0,0,0,0,0,0,0
2016_CAM,CAM,2016,2,4,6,0,0,0,0,0,0,0,0,0
1900_CAN,CAN,1900,4,0,4,1,0,1,0,0,0,2,0,2
1904_CAN,CAN,1904,56,0,56,27,9,12,0,0,0,48,0,48
1908_CAN,CAN,1908,87,0,87,14,6,22,0,0,0,42,0,42
1912_CAN,CAN,1912,37,0,37,1,2,3,0,0,0,6,0,6
1920_CAN,CAN,1920,52,0,52,10,3,3,0,0,0,16,0,16
1924_CAN,CAN,1924,76,1,77,9,19,1,0,0,0,29,0,29
1928_CAN,CAN,1928,82,10,92,12,4,20,5,1,1,36,7,43
1932_CAN,CAN,1932,123,21,144,16,9,21,0,3,1,46,4,50
1936_CAN,CAN,1936,101,25,126,1,25,4,0,0,5,30,5,35
1948_CAN,CAN,1948,130,25,155,12,2,2,1,0,5,16,6,22
1952_CAN,CAN,1952,128,18,146,17,3,1,0,0,0,21,0,21
1956_CAN,CAN,1956,108,23,131,5,10,21,0,1,2,36,3,39
1960_CAN,CAN,1960,108,21,129,1,26,1,2,0,0,28,2,30
1964_CAN,CAN,1964,138,32,170,6,3,1,0,1,1,10,2,12
1968_CAN,CAN,1968,165,43,208,3,1,18,1,1,4,22,6,28
1972_CAN,CAN,1972,187,68,255,0,1,8,0,2,1,9,3,12
1976_CAN,CAN,1976,299,144,443,0,8,1,1,2,6,9,9,18
1980_CAN,CAN,1980,41,18,59,0,1,1,0,0,0,2,0,2
1984_CAN,CAN,1984,303,171,474,13,13,20,4,20,11,46,35,81
1988_CAN,CAN,1988,305,135,440,1,6,5,1,1,11,12,13,25
1992_CAN,CAN,1992,258,145,403,11,29,11,9,2,4,51,15,66
1996_CAN,CAN,1996,152,151,303,4,8,3,2,22,5,15,29,44
2000_CAN,CAN,2000,150,144,294,4,1,3,0,3,20,8,23,31
2004_CAN,CAN,2004,130,132,262,2,7,1,1,3,3,10,7,17
2008_CAN,CAN,2008,186,146,332,10,9,7,1,4,4,26,9,35
2012_CAN,CAN,2012,119,154,273,0,11,6,1,10,27,17,38,55
2016_CAN,CAN,2016,127,183,310,1,1,6,3,3,47,8,53,61
1976_CAY,CAY,1976,2,0,2,0,0,0,0,0,0,0,0,0
1984_CAY,CAY,1984,7,1,8,0,0,0,0,0,0,0,0,0
1988_CAY,CAY,1988,7,1,8,0,0,0,0,0,0,0,0,0
1992_CAY,CAY,1992,10,0,10,0,0,0,0,0,0,0,0,0
1996_CAY,CAY,1996,8,1,9,0,0,0,0,0,0,0,0,0
2000_CAY,CAY,2000,1,2,3,0,0,0,0,0,0,0,0,0
2004_CAY,CAY,2004,3,2,5,0,0,0,0,0,0,0,0,0
2008_CAY,CAY,2008,3,1,4,0,0,0,0,0,0,0,0,0
2012_CAY,CAY,2012,4,0,4,0,0,0,0,0,0,0,0,0
2016_CAY,CAY,2016,3,2,5,0,0,0,0,0,0,0,0,0
1964_CGO,CGO,1964,2,0,2,0,0,0,0,0,0,0,0,0
1972_CGO,CGO,1972,6,0,6,0,0,0,0,0,0,0,0,0
1980_CGO,CGO,1980,9,14,23,0,0,0,0,0,0,0,0,0
1984_CGO,CGO,1984,8,1,9,0,0,0,0,0,0,0,0,0
1988_CGO,CGO,1988,5,2,7,0,0,0,0,0,0,0,0,0
1992_CGO,CGO,1992,6,1,7,0,0,0,0,0,0,0,0,0
1996_CGO,CGO,1996,3,2,5,0,0,0,0,0,0,0,0,0
2000_CGO,CGO,2000,3,2,5,0,0,0,0,0,0,0,0,0
2004_CGO,CGO,2004,2,3,5,0,0,0,0,0,0,0,0,0
2008_CGO,CGO,2008,3,2,5,0,0,0,0,0,0,0,0,0
2012_CGO,CGO,2012,4,3,7,0,0,0,0,0,0,0,0,0
2016_CGO,CGO,2016,7,3,10,0,0,0,0,0,0,0,0,0
1964_CHA,CHA,1964,2,0,2,0,0,0,0,0,0,0,0,0
1968_CHA,CHA,1968,3,0,3,0,0,0,0,0,0,0,0,0
1972_CHA,CHA,1972,4,0,4,0,0,0,0,0,0,0,0,0
1984_CHA,CHA,1984,3,0,3,0,0,0,0,0,0,0,0,0
1988_CHA,CHA,1988,6,0,6,0,0,0,0,0,0,0,0,0
1992_CHA,CHA,1992,5,1,6,0,0,0,0,0,0,0,0,0
1996_CHA,CHA,1996,3,1,4,0,0,0,0,0,0,0,0,0
2000_CHA,CHA,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_CHA,CHA,2004,0,1,1,0,0,0,0,0,0,0,0,0
2008_CHA,CHA,2008,1,1,2,0,0,0,0,0,0,0,0,0
2012_CHA,CHA,2012,0,2,2,0,0,0,0,0,0,0,0,0
2016_CHA,CHA,2016,1,1,2,0,0,0,0,0,0,0,0,0
1912_CHI,CHI,1912,14,0,14,0,0,0,0,0,0,0,0,0
1920_CHI,CHI,1920,2,0,2,0,0,0,0,0,0,0,0,0
1924_CHI,CHI,1924,13,0,13,0,0,0,0,0,0,0,0,0
1928_CHI,CHI,1928,38,0,38,0,1,0,0,0,0,1,0,1
1936_CHI,CHI,1936,39,1,40,0,0,0,0,0,0,0,0,0
1948_CHI,CHI,1948,54,4,58,0,0,0,0,0,0,0,0,0
1952_CHI,CHI,1952,58,4,62,0,2,0,0,0,0,2,0,2
1956_CHI,CHI,1956,34,2,36,0,1,2,0,1,0,3,1,4
1960_CHI,CHI,1960,13,1,14,0,0,0,0,0,0,0,0,0
1964_CHI,CHI,1964,19,0,19,0,0,0,0,0,0,0,0,0
1968_CHI,CHI,1968,22,3,25,0,0,0,0,0,0,0,0,0
1972_CHI,CHI,1972,9,2,11,0,0,0,0,0,0,0,0,0
1976_CHI,CHI,1976,12,0,12,0,0,0,0,0,0,0,0,0
1984_CHI,CHI,1984,54,2,56,0,0,0,0,0,0,0,0,0
1988_CHI,CHI,1988,21,1,22,0,1,0,0,0,0,1,0,1
1992_CHI,CHI,1992,14,3,17,0,0,0,0,0,0,0,0,0
1996_CHI,CHI,1996,16,5,21,0,0,0,0,0,0,0,0,0
2000_CHI,CHI,2000,43,7,50,0,0,17,0,0,0,17,0,17
2004_CHI,CHI,2004,16,6,22,1,0,1,0,0,0,2,0,2
2008_CHI,CHI,2008,20,6,26,0,1,0,0,0,0,1,0,1
2012_CHI,CHI,2012,21,14,35,0,0,0,0,0,0,0,0,0
2016_CHI,CHI,2016,25,17,42,0,0,0,0,0,0,0,0,0
1932_CHN,CHN,1932,1,0,1,0,0,0,0,0,0,0,0,0
1936_CHN,CHN,1936,52,2,54,0,0,0,0,0,0,0,0,0
1948_CHN,CHN,1948,30,1,31,0,0,0,0,0,0,0,0,0
1952_CHN,CHN,1952,1,0,1,0,0,0,0,0,0,0,0,0
1980_CHN,CHN,1980,13,11,24,0,0,0,0,0,0,0,0,0
1984_CHN,CHN,1984,153,99,252,7,6,5,14,1,32,18,47,65
1988_CHN,CHN,1988,155,131,286,3,4,7,3,12,23,14,38,52
1992_CHN,CHN,1992,129,147,276,5,9,9,11,30,10,23,51,74
1996_CHN,CHN,1996,111,183,294,6,12,6,7,52,11,24,70,94
2000_CHN,CHN,2000,91,180,271,15,9,5,18,10,12,29,40,69
2004_CHN,CHN,2004,136,247,383,16,9,5,32,18,10,30,60,90
2008_CHN,CHN,2008,310,289,599,21,11,11,32,42,40,43,114,157
2012_CHN,CHN,2012,160,215,375,19,9,16,19,29,13,44,61,105
2016_CHN,CHN,2016,151,241,392,12,7,15,26,19,22,34,67,101
1964_CIV,CIV,1964,9,0,9,0,0,0,0,0,0,0,0,0
1968_CIV,CIV,1968,10,0,10,0,0,0,0,0,0,0,0,0
1972_CIV,CIV,1972,11,0,11,0,0,0,0,0,0,0,0,0
1976_CIV,CIV,1976,7,1,8,0,0,0,0,0,0,0,0,0
1984_CIV,CIV,1984,14,1,15,0,1,0,0,0,0,1,0,1
1988_CIV,CIV,1988,11,17,28,0,0,0,0,0,0,0,0,0
1992_CIV,CIV,1992,8,5,13,0,0,0,0,0,0,0,0,0
1996_CIV,CIV,1996,10,1,11,0,0,0,0,0,0,0,0,0
2000_CIV,CIV,2000,7,7,14,0,0,0,0,0,0,0,0,0
2004_CIV,CIV,2004,2,3,5,0,0,0,0,0,0,0,0,0
2008_CIV,CIV,2008,19,2,21,0,0,0,0,0,0,0,0,0
2012_CIV,CIV,2012,4,5,9,0,0,0,0,0,0,0,0,0
2016_CIV,CIV,2016,5,7,12,1,0,0,0,0,1,1,1,2
1964_CMR,CMR,1964,1,0,1,0,0,0,0,0,0,0,0,0
1968_CMR,CMR,1968,5,0,5,0,1,0,0,0,0,1,0,1
1972_CMR,CMR,1972,11,0,11,0,0,0,0,0,0,0,0,0
1976_CMR,CMR,1976,4,0,4,0,0,0,0,0,0,0,0,0
1980_CMR,CMR,1980,22,3,25,0,0,0,0,0,0,0,0,0
1984_CMR,CMR,1984,42,4,46,0,0,1,0,0,0,1,0,1
1988_CMR,CMR,1988,13,2,15,0,0,0,0,0,0,0,0,0
1992_CMR,CMR,1992,3,5,8,0,0,0,0,0,0,0,0,0
1996_CMR,CMR,1996,11,4,15,0,0,0,0,0,0,0,0,0
2000_CMR,CMR,2000,25,9,34,18,0,0,0,0,0,18,0,18
2004_CMR,CMR,2004,10,7,17,0,0,0,1,0,0,0,1,1
2008_CMR,CMR,2008,25,7,32,0,0,0,1,0,0,0,1,1
2012_CMR,CMR,2012,10,22,32,0,0,0,0,0,0,0,0,0
2016_CMR,CMR,2016,5,17,22,0,0,0,0,0,0,0,0,0
1968_COD,COD,1968,5,0,5,0,0,0,0,0,0,0,0,0
1984_COD,COD,1984,7,1,8,0,0,0,0,0,0,0,0,0
1988_COD,COD,1988,13,2,15,0,0,0,0,0,0,0,0,0
1992_COD,COD,1992,15,2,17,0,0,0,0,0,0,0,0,0
1996_COD,COD,1996,2,12,14,0,0,0,0,0,0,0,0,0
2000_COD,COD,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_COD,COD,2004,3,1,4,0,0,0,0,0,0,0,0,0
2008_COD,COD,2008,4,1,5,0,0,0,0,0,0,0,0,0
2012_COD,COD,2012,3,1,4,0,0,0,0,0,0,0,0,0
2016_COD,COD,2016,2,2,4,0,0,0,0,0,0,0,0,0
1988_COK,COK,1988,6,1,7,0,0,0,0,0,0,0,0,0
1992_COK,COK,1992,2,0,2,0,0,0,0,0,0,0,0,0
1996_COK,COK,1996,2,1,3,0,0,0,0,0,0,0,0,0
2000_COK,COK,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_COK,COK,2004,2,1,3,0,0,0,0,0,0,0,0,0
2008_COK,COK,2008,3,1,4,0,0,0,0,0,0,0,0,0
2012_COK,COK,2012,3,5,8,0,0,0,0,0,0,0,0,0
2016_COK,COK,2016,4,5,9,0,0,0,0,0,0,0,0,0
1900_COL,COL,1900,1,0,1,0,1,0,0,0,0,1,0,1
1932_COL,COL,1932,2,0,2,0,0,0,0,0,0,0,0,0
1936_COL,COL,1936,5,0,5,0,0,0,0,0,0,0,0,0
1948_COL,COL,1948,6,0,6,0,0,0,0,0,0,0,0,0
1956_COL,COL,1956,26,0,26,0,0,0,0,0,0,0,0,0
1960_COL,COL,1960,16,0,16,0,0,0,0,0,0,0,0,0
1964_COL,COL,1964,20,0,20,0,0,0,0,0,0,0,0,0
1968_COL,COL,1968,38,5,43,0,0,0,0,0,0,0,0,0
1972_COL,COL,1972,55,4,59,0,1,2,0,0,0,3,0,3
1976_COL,COL,1976,32,3,35,0,0,0,0,0,0,0,0,0
1980_COL,COL,1980,23,0,23,0,0,0,0,0,0,0,0,0
1984_COL,COL,1984,36,3,39,0,1,0,0,0,0,1,0,1
1988_COL,COL,1988,34,6,40,0,0,1,0,0,0,1,0,1
1992_COL,COL,1992,46,3,49,0,0,0,0,0,1,0,1,1
1996_COL,COL,1996,39,9,48,0,0,0,0,0,0,0,0,0
2000_COL,COL,2000,25,19,44,0,0,0,1,0,0,0,1,1
2004_COL,COL,2004,32,21,53,0,0,0,0,0,2,0,2,2
2008_COL,COL,2008,43,24,67,0,1,0,0,0,1,1,1,2
2012_COL,COL,2012,45,56,101,0,2,2,1,1,2,4,4,8
2016_COL,COL,2016,73,70,143,1,1,2,2,1,1,4,4,8
1996_COM,COM,1996,3,1,4,0,0,0,0,0,0,0,0,0
2000_COM,COM,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_COM,COM,2004,2,1,3,0,0,0,0,0,0,0,0,0
2008_COM,COM,2008,2,1,3,0,0,0,0,0,0,0,0,0
2012_COM,COM,2012,1,2,3,0,0,0,0,0,0,0,0,0
2016_COM,COM,2016,2,2,4,0,0,0,0,0,0,0,0,0
1996_CPV,CPV,1996,2,1,3,0,0,0,0,0,0,0,0,0
2000_CPV,CPV,2000,1,1,2,0,0,0,0,0,0,0,0,0
2004_CPV,CPV,2004,2,1,3,0,0,0,0,0,0,0,0,0
2008_CPV,CPV,2008,1,1,2,0,0,0,0,0,0,0,0,0
2012_CPV,CPV,2012,1,2,3,0,0,0,0,0,0,0,0,0
2016_CPV,CPV,2016,2,3,5,0,0,0,0,0,0,0,0,0
1936_CRC,CRC,1936,1,0,1,0,0,0,0,0,0,0,0,0
1964_CRC,CRC,1964,2,0,2,0,0,0,0,0,0,0,0,0
1968_CRC,CRC,1968,17,1,18,0,0,0,0,0,0,0,0,0
1972_CRC,CRC,1972,3,0,3,0,0,0,0,0,0,0,0,0
1976_CRC,CRC,1976,4,1,5,0,0,0,0,0,0,0,0,0
1980_CRC,CRC,1980,29,1,30,0,0,0,0,0,0,0,0,0
1984_CRC,CRC,1984,30,1,31,0,0,0,0,0,0,0,0,0
1988_CRC,CRC,1988,11,7,18,0,0,0,0,1,0,0,1,1
1992_CRC,CRC,1992,15,5,20,0,0,0,0,0,0,0,0,0
1996_CRC,CRC,1996,6,5,11,0,0,0,1,0,0,0,1,1
2000_CRC,CRC,2000,5,2,7,0,0,0,0,0,0,0,0,0
2004_CRC,CRC,2004,17,3,20,0,0,0,0,0,0,0,0,0
2008_CRC,CRC,2008,6,2,8,0,0,0,0,0,0,0,0,0
2012_CRC,CRC,2012,8,3,11,0,0,0,0,0,0,0,0,0
2016_CRC,CRC,2016,6,5,11,0,0,0,0,0,0,0,0,0
1992_CRO,CRO,1992,39,4,43,0,12,1,0,0,0,13,0,13
1996_CRO,CRO,1996,75,9,84,16,12,0,0,0,0,28,0,28
2000_CRO,CRO,2000,63,25,88,1,0,9,0,0,0,10,0,10
2004_CRO,CRO,2004,66,15,81,15,3,3,0,0,0,21,0,21
2008_CRO,CRO,2008,80,19,99,0,1,0,0,1,3,1,4,5
2012_CRO,CRO,2012,64,43,107,14,4,15,1,0,1,33,2,35
2016_CRO,CRO,2016,66,19,85,5,15,1,2,0,1,21,3,24
1900_CUB,CUB,1900,1,0,1,1,1,0,0,0,0,2,0,2
1904_CUB,CUB,1904,3,0,3,0,0,0,0,0,0,0,0,0
1924_CUB,CUB,1924,9,0,9,0,0,0,0,0,0,0,0,0
1928_CUB,CUB,1928,1,0,1,0,0,0,0,0,0,0,0,0
1932_CUB,CUB,1932,3,0,3,0,0,0,0,0,0,0,0,0
1948_CUB,CUB,1948,53,0,53,0,2,0,0,0,0,2,0,2
1952_CUB,CUB,1952,29,0,29,0,0,0,0,0,0,0,0,0
1956_CUB,CUB,1956,15,1,16,0,0,0,0,0,0,0,0,0
1960_CUB,CUB,1960,9,3,12,0,0,0,0,0,0,0,0,0
1964_CUB,CUB,1964,25,2,27,0,1,0,0,0,0,1,0,1
1968_CUB,CUB,1968,101,14,115,0,6,0,0,4,0,6,4,10
1972_CUB,CUB,1972,109,28,137,3,1,13,0,0,3,17,3,20
1976_CUB,CUB,1976,132,24,156,4,4,14,0,0,0,22,0,22
1980_CUB,CUB,1980,175,33,208,7,7,5,1,0,0,19,1,20
1992_CUB,CUB,1992,126,50,176,30,12,10,12,1,4,52,17,69
1996_CUB,CUB,1996,111,53,164,26,6,7,11,2,3,39,16,55
2000_CUB,CUB,2000,147,82,229,8,32,11,10,3,1,51,14,65
2004_CUB,CUB,2004,97,54,151,30,5,5,2,3,17,40,22,62
2008_CUB,CUB,2008,102,56,158,2,28,8,0,6,3,38,9,47
2012_CUB,CUB,2012,65,44,109,4,1,6,1,2,0,11,3,14
2016_CUB,CUB,2016,83,34,117,5,1,3,0,1,1,9,2,11
1980_CYP,CYP,1980,14,3,17,0,0,0,0,0,0,0,0,0
1984_CYP,CYP,1984,14,1,15,0,0,0,0,0,0,0,0,0
1988_CYP,CYP,1988,9,3,12,0,0,0,0,0,0,0,0,0
1992_CYP,CYP,1992,16,5,21,0,0,0,0,0,0,0,0,0
1996_CYP,CYP,1996,15,2,17,0,0,0,0,0,0,0,0,0
2000_CYP,CYP,2000,17,5,22,0,0,0,0,0,0,0,0,0
2004_CYP,CYP,2004,13,7,20,0,0,0,0,0,0,0,0,0
2008_CYP,CYP,2008,7,10,17,0,0,0,0,0,0,0,0,0
2012_CYP,CYP,2012,9,4,13,0,1,0,0,0,0,1,0,1
2016_CYP,CYP,2016,9,6,15,0,0,0,0,0,0,0,0,0
1996_CZE,CZE,1996,76,39,115,1,3,2,1,2,2,6,5,11
2000_CZE,CZE,2000,86,33,119,1,3,4,1,0,0,8,1,9
2004_CZE,CZE,2004,80,62,142,1,4,4,0,2,2,9,4,13
2008_CZE,CZE,2008,75,59,134,1,3,0,2,1,0,4,3,7
2012_CZE,CZE,2012,68,65,133,2,2,4,2,2,2,8,6,14
2016_CZE,CZE,2016,62,42,104,1,2,7,0,0,5,10,5,15
1896_DEN,DEN,1896,3,0,3,1,2,1,0,0,0,4,0,4
1900_DEN,DEN,1900,13,0,13,4,0,2,0,0,0,6,0,6
1908_DEN,DEN,1908,78,0,78,0,14,3,0,0,0,17,0,17
1912_DEN,DEN,1912,151,1,152,5,48,31,0,1,0,84,1,85
1920_DEN,DEN,1920,150,4,154,25,44,1,1,0,0,70,1,71
1924_DEN,DEN,1924,77,12,89,1,9,2,1,0,1,12,2,14
1928_DEN,DEN,1928,82,9,91,4,5,4,0,0,0,13,0,13
1932_DEN,DEN,1932,35,8,43,0,7,3,0,0,1,10,1,11
1936_DEN,DEN,1936,105,16,121,0,2,2,0,1,1,4,2,6
1948_DEN,DEN,1948,146,18,164,4,10,25,3,5,2,39,10,49
1952_DEN,DEN,1952,116,14,130,3,0,4,0,1,1,7,2,9
1956_DEN,DEN,1956,31,6,37,1,3,0,0,1,1,4,2,6
1960_DEN,DEN,1960,89,12,101,2,17,4,0,0,0,23,0,23
1964_DEN,DEN,1964,55,7,62,7,1,4,0,0,0,12,0,12
1968_DEN,DEN,1968,62,5,67,5,6,6,0,0,0,17,0,17
1972_DEN,DEN,1972,114,12,126,1,0,0,0,0,0,1,0,1
1976_DEN,DEN,1976,56,10,66,3,0,5,0,0,0,8,0,8
1980_DEN,DEN,1980,55,3,58,4,2,1,0,0,1,7,1,8
1984_DEN,DEN,1984,49,11,60,0,2,5,0,1,5,7,6,13
1988_DEN,DEN,1988,58,21,79,3,1,3,0,0,0,7,0,7
1992_DEN,DEN,1992,81,35,116,3,2,9,0,0,0,14,0,14
1996_DEN,DEN,1996,54,65,119,5,1,0,16,0,1,6,17,23
2000_DEN,DEN,2000,53,44,97,3,2,4,15,1,0,9,16,25
2004_DEN,DEN,2004,48,44,92,4,1,4,15,0,5,9,20,29
2008_DEN,DEN,2008,64,20,84,6,7,3,0,0,3,16,3,19
2012_DEN,DEN,2012,66,48,114,3,4,7,0,1,1,14,2,16
2016_DEN,DEN,2016,78,41,119,14,6,5,1,4,9,25,14,39
1984_DJI,DJI,1984,3,0,3,0,0,0,0,0,0,0,0,0
1988_DJI,DJI,1988,6,0,6,0,0,1,0,0,0,1,0,1
1992_DJI,DJI,1992,8,0,8,0,0,0,0,0,0,0,0,0
1996_DJI,DJI,1996,5,0,5,0,0,0,0,0,0,0,0,0
2000_DJI,DJI,2000,1,1,2,0,0,0,0,0,0,0,0,0
2008_DJI,DJI,2008,1,1,2,0,0,0,0,0,0,0,0,0
2012_DJI,DJI,2012,2,2,4,0,0,0,0,0,0,0,0,0
2016_DJI,DJI,2016,6,1,7,0,0,0,0,0,0,0,0,0
1996_DMA,DMA,1996,4,2,6,0,0,0,0,0,0,0,0,0
2000_DMA,DMA,2000,2,2,4,0,0,0,0,0,0,0,0,0
2004_DMA,DMA,2004,1,1,2,0,0,0,0,0,0,0,0,0
2008_DMA,DMA,2008,2,0,2,0,0,0,0,0,0,0,0,0
2012_DMA,DMA,2012,1,1,2,0,0,0,0,0,0,0,0,0
2016_DMA,DMA,2016,1,1,2,0,0,0,0,0,0,0,0,0
1964_DOM,DOM,1964,1,0,1,0,0,0,0,0,0,0,0,0
1968_DOM,DOM,1968,18,0,18,0,0,0,0,0,0,0,0,0
1972_DOM,DOM,1972,5,0,5,0,0,0,0,0,0,0,0,0
1976_DOM,DOM,1976,9,1,10,0,0,0,0,0,0,0,0,0
1980_DOM,DOM,1980,5,1,6,0,0,0,0,0,0,0,0,0
1984_DOM,DOM,1984,15,4,19,0,0,1,0,0,0,1,0,1
1988_DOM,DOM,1988,15,1,16,0,0,0,0,0,0,0,0,0
1992_DOM,DOM,1992,30,2,32,0,0,0,0,0,0,0,0,0
1996_DOM,DOM,1996,12,4,16,0,0,0,0,0,0,0,0,0
2000_DOM,DOM,2000,11,2,13,0,0,0,0,0,0,0,0,0
2004_DOM,DOM,2004,17,16,33,1,0,0,0,0,0,1,0,1
2008_DOM,DOM,2008,18,6,24,1,1,0,0,0,0,2,0,2
2012_DOM,DOM,2012,13,20,33,1,1,0,0,0,0,2,0,2
2016_DOM,DOM,2016,18,8,26,0,0,1,0,0,0,1,0,1
1924_ECU,ECU,1924,3,0,3,0,0,0,0,0,0,0,0,0
1968_ECU,ECU,1968,14,1,15,0,0,0,0,0,0,0,0,0
1972_ECU,ECU,1972,2,0,2,0,0,0,0,0,0,0,0,0
1976_ECU,ECU,1976,5,0,5,0,0,0,0,0,0,0,0,0
1980_ECU,ECU,1980,11,1,12,0,0,0,0,0,0,0,0,0
1984_ECU,ECU,1984,10,1,11,0,0,0,0,0,0,0,0,0
1988_ECU,ECU,1988,10,3,13,0,0,0,0,0,0,0,0,0
1992_ECU,ECU,1992,6,7,13,0,0,0,0,0,0,0,0,0
1996_ECU,ECU,1996,17,2,19,1,0,0,0,0,0,1,0,1
2000_ECU,ECU,2000,7,3,10,0,0,0,0,0,0,0,0,0
2004_ECU,ECU,2004,11,5,16,0,0,0,0,0,0,0,0,0
2008_ECU,ECU,2008,17,8,25,0,1,0,0,0,0,1,0,1
